Title,SalesOrderNo,Customer,WTClass,OrderDate,LineKey,ShipExpiryDate,ParentItem,ComponentItem,ProductLineDesc,ItemDesc,WTNumber,WTParent,WTPart,WTStep,ShipLocation,ProductLocation,InventoryLocation,DefaultLocation,Quantity,UOM,TransferType,DayStillShip,AlertId,SalesPersonName,Weight,ItemType,Revenue,Cost,Lf,Sf
"0090660-001 899 QL10ZP 000012",0090660,40-RUSH07,BAY,2017-12-05,000012,2017-12-15,BNS38C,QL10ZP,Hardware,"(44.00 EA PER UNIT) : Quicklink 10mm ZP",001,,Y,899,181,181,181,181,44,EA,,-33,13ae5568-a2b8-57b0-96c0-30d66ba809d8,"Howard London",12.76,"Work Ticket",,25.96,55.44,
"0090660-001 899 SH080ZP 000015",0090660,40-RUSH07,BAY,2017-12-05,000015,2017-12-15,BNS38C,SH080ZP,Hardware,"(8.00 EA PER UNIT) : Snap Hook 80mm ZP",001,,Y,899,181,181,181,430,8,EA,,-33,4ac5bda2-9086-5652-923c-107fd0ba07ec,"Howard London",1.04,"Work Ticket",,1.8,55.44,
"0090660-001 899 SH120ZP 000013",0090660,40-RUSH07,BAY,2017-12-05,000013,2017-12-15,BNS38C,SH120ZP,Hardware,"(4.00 EA PER UNIT) : Snap Hook 120mm ZP",001,,Y,899,181,181,181,181,4,EA,,-33,c5de7d6e-a394-5767-a873-45bfa64be908,"Howard London",1.56,"Work Ticket",,1.952,55.44,
"0090660-001 899 TB126G 000014",0090660,40-RUSH07,BAY,2017-12-05,000014,2017-12-15,BNS38C,TB126G,Hardware,"(2.00 EA PER UNIT) : 1/2 x 6 Jaw  Eye Turnbuckle",001,,Y,899,181,181,181,181,2,EA,,-33,38bde4e0-0ffa-50da-ab35-6018df7850e1,"Howard London",3.2,"Work Ticket",,7.98,55.44,
"0090660-001 899 TM38G 000016",0090660,40-RUSH07,BAY,2017-12-05,000016,2017-12-15,BNS38C,TM38G,Hardware,"(2.00 EA PER UNIT) : 3/8 Galv Thimble",001,,Y,899,181,181,181,181,2,EA,,-33,934610ea-7ff1-5f85-9dbc-8afb63abdeab,"Howard London",0.36,"Work Ticket",,0.3,55.44,
"0090661-001 000 3000 000081",0090661,30-CROW01,IND,2017-12-06,000081,2017-12-06,3000,3000,Netting,"HTPP 4in SqWidth:  20.16Length:  24.75Mesh Color: BlackBorder: Nylon 2in Web Black",001,,N,000,430,430,430,430,1,EA,,-42,acd022c4-e121-515b-9fba-9c85aa58707e,"Brian Stevenson",0.04,"Work Ticket",309,,88,480
"0090661-001 200 WNY200BK 000083",0090661,30-CROW01,IND,2017-12-06,000083,2017-12-06,3000,WNY200BK,"Manufacturing Supplies","Webbing Nylon 2in 4 Panel Black",001,,Y,200,430,430,430,430,90,FT,,-42,1f9dbbaa-2a86-5cb4-aa9a-f7ee3348d65f,"Brian Stevenson",2.7,"Work Ticket",,10.8,88,480
"0090662-001 000 3000 000002",0090662,30-STOR05,IND,2017-12-05,000002,2017-12-18,3000,3000,Netting,"HTPP 4in SqWidth:  14.33Length:  25.00Mesh Color: BlackBorder: Nylon 2in Web Black",001,,N,000,430,430,430,430,2,EA,,-30,7622daea-7a46-5ba2-9825-ef874b0309bd,"Brian Stevenson",0.08,"Work Ticket",468,,156,700
"0090662-001 200 WNY200BK 000004",0090662,30-STOR05,IND,2017-12-05,000004,2017-12-18,3000,WNY200BK,"Manufacturing Supplies","Webbing Nylon 2in 4 Panel Black",001,,Y,200,430,430,430,430,158,FT,,-30,7aefba3d-37f8-537d-b76e-2c1824e03712,"Brian Stevenson",4.74,"Work Ticket",,18.96,156,700
"0090662-002 000 3000 000005",0090662,30-STOR05,IND,2017-12-05,000005,2017-12-18,3000,3000,Netting,"HTPP 4in SqWidth:  14.33Length:  16.66Mesh Color: BlackBorder: Nylon 2in Web Black",002,,N,000,430,430,430,430,2,EA,,-30,b1d1ceec-85ff-5b97-8349-93e7944b3855,"Brian Stevenson",0.08,"Work Ticket",330,,120,448
"0090662-002 200 WNY200BK 000007",0090662,30-STOR05,IND,2017-12-05,000007,2017-12-18,3000,WNY200BK,"Manufacturing Supplies","Webbing Nylon 2in 4 Panel Black",002,,Y,200,430,430,430,430,124,FT,,-30,482aac29-0b20-5fc4-9335-27610c5f457c,"Brian Stevenson",3.72,"Work Ticket",,14.88,120,448
"0090662-003 000 3000 000008",0090662,30-STOR05,IND,2017-12-05,000008,2017-12-18,3000,3000,Netting,"HTPP 4in SqWidth:  14.50Length:  25.00Mesh Color: BlackBorder: Nylon 2in Web Black",003,,N,000,430,430,430,430,2,EA,,-30,5c80decf-e136-58e3-89be-eca22cce2c86,"Brian Stevenson",0.08,"Work Ticket",472,,156,700
"0090662-003 200 WNY200BK 000010",0090662,30-STOR05,IND,2017-12-05,000010,2017-12-18,3000,WNY200BK,"Manufacturing Supplies","Webbing Nylon 2in 4 Panel Black",003,,Y,200,430,430,430,430,158,FT,,-30,86d21f7f-9ebe-5838-a143-1ba0caf143d9,"Brian Stevenson",4.74,"Work Ticket",,18.96,156,700
"0090662-004 000 3000 000011",0090662,30-STOR05,IND,2017-12-05,000011,2017-12-18,3000,3000,Netting,"HTPP 4in SqWidth:  14.50Length:  16.66Mesh Color: BlackBorder: Nylon 2in Web Black",004,,N,000,430,430,430,430,2,EA,,-30,ab7b9a0f-f116-5788-8771-709d427320ce,"Brian Stevenson",0.08,"Work Ticket",334,,120,448
"0090662-004 200 WNY200BK 000013",0090662,30-STOR05,IND,2017-12-05,000013,2017-12-18,3000,WNY200BK,"Manufacturing Supplies","Webbing Nylon 2in 4 Panel Black",004,,Y,200,430,430,430,430,124,FT,,-30,231c94e9-b2c0-55d5-a2bb-63a445748235,"Brian Stevenson",3.72,"Work Ticket",,14.88,120,448
"0090662-005 000 3000 000014",0090662,30-STOR05,IND,2017-12-05,000014,2017-12-18,3000,3000,Netting,"HTPP 4in SqWidth:  14.42Length:  25.00Mesh Color: BlackBorder: Nylon 2in Web Black",005,,N,000,430,430,430,430,2,EA,,-30,0cdfbd30-281d-5415-a913-902b17cdcfa9,"Brian Stevenson",0.08,"Work Ticket",472,,156,700
"0090662-005 200 WNY200BK 000016",0090662,30-STOR05,IND,2017-12-05,000016,2017-12-18,3000,WNY200BK,"Manufacturing Supplies","Webbing Nylon 2in 4 Panel Black",005,,Y,200,430,430,430,430,158,FT,,-30,cf58f7d2-eb4d-5856-9f9e-557925a54395,"Brian Stevenson",4.74,"Work Ticket",,18.96,156,700
"0090662-006 000 3000 000017",0090662,30-STOR05,IND,2017-12-05,000017,2017-12-18,3000,3000,Netting,"HTPP 4in SqWidth:  14.42Length:  29.33Mesh Color: BlackBorder: Nylon 2in Web Black",006,,N,000,430,430,430,430,1,EA,,-30,3ef5529b-3bca-5447-8706-8b47cff362cd,"Brian Stevenson",0.04,"Work Ticket",274,,86,406
"0090662-006 200 WNY200BK 000019",0090662,30-STOR05,IND,2017-12-05,000019,2017-12-18,3000,WNY200BK,"Manufacturing Supplies","Webbing Nylon 2in 4 Panel Black",006,,Y,200,430,430,430,430,88,FT,,-30,d5365383-501e-51eb-bc04-ecfb48fc3acc,"Brian Stevenson",2.64,"Work Ticket",,10.56,86,406
"0090664-001 000 PSNC 000001",0090664,10-STON04,SAF,2017-12-06,000001,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net  PW1Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft x 28ftSerial #: 244",001,,N,000,181,181,181,181,1,EA,,-40,60a8eda8-4aff-5409-835a-b21f5abc5297,"Ed McKechnie",,"Work Ticket",207.76,,70,196
"0090664-001 120 120-089-06-15FR 000049",0090664,10-STON04,SAF,2017-12-06,000049,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",001,,Y,120,181,181,181,181,196,SF,,-40,756ffc53-bc5b-5ae3-a41f-4393d4760b6d,"Ed McKechnie",13.72,"Work Ticket",,62.5044,70,196
"0090664-001 120 MT-PSN 000012",0090664,10-STON04,SAF,2017-12-06,000012,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",001,,Y,120,181,181,181,181,1,EA,,-40,a87d057b-c68e-5aab-9f19-c8c451fa28d6,"Ed McKechnie",0.05,"Work Ticket",,1.1,70,196
"0090664-001 120 RPS3S050BK 000011",0090664,10-STON04,SAF,2017-12-06,000011,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",001,,Y,120,181,181,181,181,71.33,FT,,-40,dc51ea4b-3ef8-55f9-9487-5c8286b2861d,"Ed McKechnie",2.8532,"Work Ticket",,5.742065,70,196
"0090664-001 120 TC-PSN 000013",0090664,10-STON04,SAF,2017-12-06,000013,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",001,,Y,120,181,181,181,181,1,EA,,-40,a5a353ed-54e4-5b23-80e4-e47280716110,"Ed McKechnie",0.01,"Work Ticket",,0.1,70,196
"0090664-002 000 PSNC 000002",0090664,10-STON04,SAF,2017-12-06,000002,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net  PW2Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft x 29ft 6inSerial #: 245",002,,N,000,181,181,181,181,1,EA,,-40,f281ecaa-b85b-5742-bc0a-1e401b56ff57,"Ed McKechnie",,"Work Ticket",218.89,,72,203
"0090664-002 120 120-089-06-15FR 000050",0090664,10-STON04,SAF,2017-12-06,000050,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",002,,Y,120,181,181,181,181,206.5,SF,,-40,0bca342b-bb9d-5880-bd98-f9a656a3d101,"Ed McKechnie",14.455,"Work Ticket",,65.85285,72,203
"0090664-002 120 MT-PSN 000017",0090664,10-STON04,SAF,2017-12-06,000017,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",002,,Y,120,181,181,181,181,1,EA,,-40,d05410df-1d3d-55ca-823b-5d6666adff91,"Ed McKechnie",0.05,"Work Ticket",,1.1,72,203
"0090664-002 120 RPS3S050BK 000016",0090664,10-STON04,SAF,2017-12-06,000016,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",002,,Y,120,181,181,181,181,74.33,FT,,-40,ffb01b91-8de7-5de2-9fbb-52ec7968488f,"Ed McKechnie",2.9732,"Work Ticket",,5.983565,72,203
"0090664-002 120 TC-PSN 000018",0090664,10-STON04,SAF,2017-12-06,000018,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",002,,Y,120,181,181,181,181,1,EA,,-40,4929b32c-a486-5eaa-9671-e05b239a6409,"Ed McKechnie",0.01,"Work Ticket",,0.1,72,203
"0090664-003 000 PSNC 000003",0090664,10-STON04,SAF,2017-12-06,000003,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net PW3Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft x 38ft 6inSerial #: 246",003,,N,000,181,181,181,181,1,EA,,-40,e6ece29f-1898-5563-a411-2dc75142bf92,"Ed McKechnie",,"Work Ticket",285.67,,90,266
"0090664-003 120 120-089-06-15FR 000051",0090664,10-STON04,SAF,2017-12-06,000051,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",003,,Y,120,181,181,181,181,269.5,SF,,-40,2f85afc0-5fb1-522a-8b5d-f78cd582acdc,"Ed McKechnie",18.865,"Work Ticket",,85.94355,90,266
"0090664-003 120 MT-PSN 000022",0090664,10-STON04,SAF,2017-12-06,000022,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",003,,Y,120,181,181,181,181,1,EA,,-40,4e0742bb-4b5d-5525-bc10-95fc37eb7819,"Ed McKechnie",0.05,"Work Ticket",,1.1,90,266
"0090664-003 120 RPS3S050BK 000021",0090664,10-STON04,SAF,2017-12-06,000021,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",003,,Y,120,181,181,181,181,92.33,FT,,-40,0eb9e83c-31ab-5d09-9c87-6657a6955fc4,"Ed McKechnie",3.6932,"Work Ticket",,7.432565,90,266
"0090664-003 120 TC-PSN 000023",0090664,10-STON04,SAF,2017-12-06,000023,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",003,,Y,120,181,181,181,181,1,EA,,-40,a46cd7db-3a94-5ebe-a764-91d9d02b2282,"Ed McKechnie",0.01,"Work Ticket",,0.1,90,266
"0090664-004 000 PSNC 000004",0090664,10-STON04,SAF,2017-12-06,000004,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net   PW4Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft x 15ftSerial #: 247",004,,N,000,181,181,181,181,1,EA,,-40,672529e6-ad06-5f9b-b032-79e573e05dbf,"Ed McKechnie",,"Work Ticket",111.3,,44,105
"0090664-004 120 120-089-06-15FR 000052",0090664,10-STON04,SAF,2017-12-06,000052,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",004,,Y,120,181,181,181,181,105,SF,,-40,bf7c6449-4e54-5207-8dee-6cd51a7119c7,"Ed McKechnie",7.35,"Work Ticket",,33.4845,44,105
"0090664-004 120 MT-PSN 000027",0090664,10-STON04,SAF,2017-12-06,000027,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",004,,Y,120,181,181,181,181,1,EA,,-40,cf79dccc-6f47-57c6-a205-2b1b68bcef9a,"Ed McKechnie",0.05,"Work Ticket",,1.1,44,105
"0090664-004 120 RPS3S050BK 000026",0090664,10-STON04,SAF,2017-12-06,000026,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",004,,Y,120,181,181,181,181,45.33,FT,,-40,be0cf959-1aab-5de9-ad30-888b4e6232b1,"Ed McKechnie",1.8132,"Work Ticket",,3.649065,44,105
"0090664-004 120 TC-PSN 000028",0090664,10-STON04,SAF,2017-12-06,000028,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",004,,Y,120,181,181,181,181,1,EA,,-40,62074fd2-ac35-5976-9715-47109547c471,"Ed McKechnie",0.01,"Work Ticket",,0.1,44,105
"0090664-005 000 PSNC 000005",0090664,10-STON04,SAF,2017-12-06,000005,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net   PW5Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft x 33ftSerial #: 248",005,,N,000,181,181,181,181,1,EA,,-40,fae8bde8-117c-59f9-b635-7e7d0c871da9,"Ed McKechnie",,"Work Ticket",244.86,,80,231
"0090664-005 120 120-089-06-15FR 000053",0090664,10-STON04,SAF,2017-12-06,000053,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",005,,Y,120,181,181,181,181,231,SF,,-40,1468f55c-f168-5b97-ab81-be58a07395f0,"Ed McKechnie",16.17,"Work Ticket",,73.6659,80,231
"0090664-005 120 MT-PSN 000032",0090664,10-STON04,SAF,2017-12-06,000032,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",005,,Y,120,181,181,181,181,1,EA,,-40,f1a5414c-ecf8-5dac-a986-2e456314a1a6,"Ed McKechnie",0.05,"Work Ticket",,1.1,80,231
"0090664-005 120 RPS3S050BK 000031",0090664,10-STON04,SAF,2017-12-06,000031,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",005,,Y,120,181,181,181,181,81.33,FT,,-40,6d879896-756e-5a19-810a-484eb633ce50,"Ed McKechnie",3.2532,"Work Ticket",,6.547065,80,231
"0090664-005 120 TC-PSN 000033",0090664,10-STON04,SAF,2017-12-06,000033,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",005,,Y,120,181,181,181,181,1,EA,,-40,b40d4309-2a92-503b-9acf-656f8276dc5f,"Ed McKechnie",0.01,"Work Ticket",,0.1,80,231
"0090664-006 000 PSNC 000006",0090664,10-STON04,SAF,2017-12-06,000006,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net   PW6, PW9, PW10Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft x 24ftSerial #: 249, 250, 251",006,,N,000,181,181,181,181,3,EA,,-40,68aa9791-e6ce-593e-b376-88e4356e4d34,"Ed McKechnie",,"Work Ticket",534.24,,186,504
"0090664-006 120 120-089-06-15FR 000054",0090664,10-STON04,SAF,2017-12-06,000054,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",006,,Y,120,181,181,181,181,504,SF,,-40,3accd8ea-a4fa-5084-a953-16285fb31f58,"Ed McKechnie",35.28,"Work Ticket",,160.7256,186,504
"0090664-006 120 MT-PSN 000037",0090664,10-STON04,SAF,2017-12-06,000037,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",006,,Y,120,181,181,181,181,3,EA,,-40,7e841699-8fdd-5647-9f8b-3a7c5b97c8fb,"Ed McKechnie",0.15,"Work Ticket",,3.3,186,504
"0090664-006 120 RPS3S050BK 000036",0090664,10-STON04,SAF,2017-12-06,000036,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",006,,Y,120,181,181,181,181,190,FT,,-40,1f36753a-a1a8-5e89-a018-e8981610a434,"Ed McKechnie",7.6,"Work Ticket",,15.295,186,504
"0090664-006 120 TC-PSN 000038",0090664,10-STON04,SAF,2017-12-06,000038,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",006,,Y,120,181,181,181,181,3,EA,,-40,91406468-57e3-588e-a54d-1a63d4218554,"Ed McKechnie",0.03,"Work Ticket",,0.3,186,504
"0090664-007 000 PSNC 000007",0090664,10-STON04,SAF,2017-12-06,000007,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net   PW7, PW8Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft x 23ftSerial #: 252, 253",007,,N,000,181,181,181,181,2,EA,,-40,159a3743-3b33-5c10-8ab6-2cd79e602d43,"Ed McKechnie",,"Work Ticket",341.32,,120,322
"0090664-007 120 120-089-06-15FR 000055",0090664,10-STON04,SAF,2017-12-06,000055,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",007,,Y,120,181,181,181,181,322,SF,,-40,3b113c34-edb4-5d44-8feb-34dce64fe09e,"Ed McKechnie",22.54,"Work Ticket",,102.6858,120,322
"0090664-007 120 MT-PSN 000042",0090664,10-STON04,SAF,2017-12-06,000042,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",007,,Y,120,181,181,181,181,2,EA,,-40,a68d260f-08c2-5a16-9f55-9833389d4fee,"Ed McKechnie",0.1,"Work Ticket",,2.2,120,322
"0090664-007 120 RPS3S050BK 000041",0090664,10-STON04,SAF,2017-12-06,000041,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",007,,Y,120,181,181,181,181,122.67,FT,,-40,07f748f3-232f-5aa4-b6e2-0b5a251010bc,"Ed McKechnie",4.9068,"Work Ticket",,9.874935,120,322
"0090664-007 120 TC-PSN 000043",0090664,10-STON04,SAF,2017-12-06,000043,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",007,,Y,120,181,181,181,181,2,EA,,-40,89864fee-5fb7-52d4-88e4-39d4722eb9e5,"Ed McKechnie",0.02,"Work Ticket",,0.2,120,322
"0090664-008 000 PSNC 000008",0090664,10-STON04,SAF,2017-12-06,000008,2017-12-08,PSNC,PSNC,Netting,"Custom Safety Net   PW11, PW12, PS13Knotted #120 Dupont Nylon 3.5in Diamond Mesh, Black 1/2in HTPP Steel Line Rope Border and Hooks Hogringed in 4 CornersNet Size:  7ft X 30ftSerial #: 254, 255, 256",008,,N,000,181,181,181,181,3,EA,,-40,ba785d61-79d4-5659-ad8b-e9a6b05e59ea,"Ed McKechnie",,"Work Ticket",667.8,,226,
"0090664-008 120 120-089-06-15FR 000056",0090664,10-STON04,SAF,2017-12-06,000056,2017-12-08,PSNC,120-089-06-15FR,"Non Inventory","210/378 Ply Knotted Nylon FR, 7in Str x 34MD x 1200ML Expanded DOUBLE Selvedge,  Dyed Black and Bonded (568lb Bale)",008,,Y,120,181,181,181,181,630,SF,,-40,b01b2d24-b4bf-5ccc-ac1c-e79e2a9632cf,"Ed McKechnie",44.1,"Work Ticket",,200.907,226,
"0090664-008 120 MT-PSN 000047",0090664,10-STON04,SAF,2017-12-06,000047,2017-12-08,PSNC,MT-PSN,Netting,"Metal Tag for Personnel Safety Net",008,,Y,120,181,181,181,181,3,EA,,-40,a81c3406-16d8-5ab6-ab4a-b0e1f82e8430,"Ed McKechnie",0.15,"Work Ticket",,3.3,226,
"0090664-008 120 RPS3S050BK 000046",0090664,10-STON04,SAF,2017-12-06,000046,2017-12-08,PSNC,RPS3S050BK,Rope,"HTPP Polysteel 3 Strand 1/2in x 1,000m",008,,Y,120,181,181,181,181,226,FT,,-40,c5d7202e-33aa-5360-887d-f1d9b52a15c8,"Ed McKechnie",9.04,"Work Ticket",,18.193,226,
"0090664-008 120 TC-PSN 000048",0090664,10-STON04,SAF,2017-12-06,000048,2017-12-08,PSNC,TC-PSN,Netting,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety Net",008,,Y,120,181,181,181,181,3,EA,,-40,4f5d3e36-33c4-5d5f-b45d-d4caccdc9dc9,"Ed McKechnie",0.03,"Work Ticket",,0.3,226,
"0090665-001 000 DNR 000001",0090665,10-USCA01,SAF,2017-12-05,000001,2017-12-11,DNR,DNR,Netting,"Polyester Knit Mesh FRWidth:   1.58Length:    3.83Color of Mesh: BlackBorder: Polypro 3in Web BlackSS Grommet 7/16in IDGrommets On 3.83ft Length ONLY In Corners and 3 Evenly Spaced",001,,N,000,181,181,181,181,1,EA,,-37,b58ba84a-b050-554f-b4d8-0b2062c67f76,"Brian Hillery",0.03,"Work Ticket",48,,8,3
"0090665-001 200 WPP300BK 000003",0090665,10-USCA01,SAF,2017-12-05,000003,2017-12-11,DNR,WPP300BK,"Manufacturing Supplies","Webbing Polypropylene 3in Black",001,,Y,200,181,181,181,000,11,FT,,-37,e3332bee-744e-5d5c-89ce-f5c1f4516ae8,"Brian Hillery",0.33,"Work Ticket",,1.1,8,3
"0090665-001 240 GMT-SP2 000004",0090665,10-USCA01,SAF,2017-12-05,000004,2017-12-11,DNR,GMT-SP2,"Manufacturing Supplies","#2 Spur Long Barrel Eyelet & Washer Stainless Steel",001,,Y,240,181,181,181,181,10,EA,,-37,b2bfaeb6-8ae8-5301-9f69-8c053697a14d,"Brian Hillery",,"Work Ticket",,0.871,8,3
"0090665-002 000 DNR 000005",0090665,10-USCA01,SAF,2017-12-05,000005,2017-12-11,DNR,DNR,Netting,"Polyester Knit Mesh FRWidth:   1.58Length:    5.50Color of Mesh: BlackBorder: Polypro 3in Web BlackSS Grommet 7/16in IDGrommets On 5.50ft Length ONLY In Corners and 3 Evenly Spaced",002,,N,000,181,181,181,181,1,EA,,-37,04586bbe-2804-545e-bef5-413341080c80,"Brian Hillery",0.03,"Work Ticket",52,,12,5
"0090665-002 200 WPP300BK 000007",0090665,10-USCA01,SAF,2017-12-05,000007,2017-12-11,DNR,WPP300BK,"Manufacturing Supplies","Webbing Polypropylene 3in Black",002,,Y,200,181,181,181,000,14,FT,,-37,49debb66-9c13-551b-be64-66486f2c7eda,"Brian Hillery",0.42,"Work Ticket",,1.4,12,5
"0090665-002 240 GMT-SP2 000008",0090665,10-USCA01,SAF,2017-12-05,000008,2017-12-11,DNR,GMT-SP2,"Manufacturing Supplies","#2 Spur Long Barrel Eyelet & Washer Stainless Steel",002,,Y,240,181,181,181,181,10,EA,,-37,4850d5f6-3bff-59c4-ace4-72629893fec6,"Brian Hillery",,"Work Ticket",,0.871,12,5
"0090666-001 000 BNNET 000001",0090666,40-WEST02,BAY,2017-12-05,000001,2017-12-08,BNNET,BNNET,Netting,"BNNET : BayNets Safety System Net Panel Only
Pit Size: 3.08 FT x 15.42 FT
Net Size: 2.41 FT x 15.42 FT
Number of Bay(s): 3
Number of System(s) per Bay: 1
Number of Net(s) per System: 1
",001,,N,000,181,181,181,181,3,EA,,-40,d0708341-54cc-5549-abe5-19714724cbad,"Howard London",,"Work Ticket",597,,110.21,
"0090666-001 050 218-060-06 000002",0090666,40-WEST02,BAY,2017-12-05,000002,2017-12-08,BNNET,218-060-06,"Non Inventory","(40.92 SF PER UNIT) : 40.92 SF PER NET
 40.92 SF PER SYSTEM
 820BK HTPP Black 2.5in Sq
 
MESH COUNT =78 x 12",001,,Y,050,181,181,181,181,126.45,SF,,-40,c636bc24-7438-5861-b2f6-f094f978a72a,"Howard London",6.3225,"Work Ticket",,26.20044,110.21,
"0090666-001 070 HR112G 000004",0090666,40-WEST02,BAY,2017-12-05,000004,2017-12-08,BNNET,HR112G,"Manufacturing Supplies","(34.00 EA PER UNIT) : 34.00 FT PER NET
 34.00 FT PER SYSTEM
 Hog Ring 1-1/2in Galvanized",001,,Y,070,181,181,181,181,102,EA,,-40,272390e0-745b-5007-be58-48b23bba9217,"Howard London",1.02,"Work Ticket",,7.3746,110.21,
"0090666-001 200 RPYB025BK 000005",0090666,40-WEST02,BAY,2017-12-05,000005,2017-12-08,BNNET,RPYB025BK,Rope,"(35.67 FT PER UNIT) : 35.67 FT PER NET
 35.67 FT PER SYSTEM
 Polyester Braid 1/4in x 1000ft Black",001,,Y,200,181,181,181,000,110.21,FT,,-40,d6d024f5-534e-53ae-9077-280cde485e30,"Howard London",1.1021,"Work Ticket",,4.4084,110.21,
